delivery_date,price,product_link,title
"Tuesday, December 13","$1,499.99",https://www.amazon.ca/Acer-PH315-54-760S-Intel-i7-11800H-Laptop/dp/B092YHJLS6/ref=sr_1_46?keywords=laptop&qid=1670191222&sr=8-46,"Acer Predator Helios 300, 15"" FHD IPS 144Hz , Ci7-11750H, RTX3060 GPU, 16GB Ram, 512GB SSD, Windows 11, RGB Backlit KB, Black, PH315-54-760S"
December 12 - 13,$619.00,https://www.amazon.ca/Acer-Aspire-i5-1155G7-Silver-AV15-51-58SM/dp/B09MKBRW1P/ref=sr_1_45?keywords=laptop&qid=1670191222&sr=8-45,"Acer Aspire Vero, 15.6"" FHD IPS, Intel Core i5-1155G7, 12GB DDR4, 512GB SSD, Intel Iris Xe, Win 11, Silver, Laptop, AV15-51-58SM"
December 8 - 12,$245.00,https://www.amazon.ca/Lenovo-ThinkPad-i5-6300U-Windows-Renewed/dp/B07MVKHX3F/ref=sr_1_40?keywords=laptop&qid=1670191222&sr=8-40,"Lenovo ThinkPad T460 14 inches Laptop, Core i5-6300U 2.4GHz, 8GB RAM, 240GB Solid State Drive, Windows 10 Pro 64bit (Renewed)"
December 8 - 13,$288.00,https://www.amazon.ca/Dell-Latitude-i5-6300U-Certified-Refurbished/dp/B07GCRHS5V/ref=sr_1_56?keywords=laptop&qid=1670191222&sr=8-56,"Dell Latitude E7470 14in Laptop, Core i5-6300U 2.4GHz, 8GB Ram, 256GB SSD, Windows 10 Pro 64bit (Renewed)"
December 9 - 16,$379.99,https://www.amazon.ca/HP-EliteBook-Display-i5-6300U-Windows/dp/B07WJVPGYP/ref=sr_1_55?keywords=laptop&qid=1670191222&sr=8-55,"HP EliteBook 840 G3 Laptop 14in HD Display, Intel Core i5-6200U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)"
"Tuesday, December 13",$599.00,https://www.amazon.ca/Acer-i5-1135G7-Graphics-Fingerprint-Manufacturer/dp/B0BFC2J6F1/ref=sr_1_39?keywords=laptop&qid=1670191222&sr=8-39,"Acer Aspire 5 Laptop 15.6"" Full HD Display, 11th Gen Intel i5-1135G7 CPU, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 11 Home, 1 yr Manufacturer Warranty (Renewed)"
"Tuesday, December 13","$1,599.99",https://www.amazon.ca/LG-Gram-Inch-Laptop-14Z90Q-K-AA75A9/dp/B09YKL3V5P/ref=sr_1_58_sspa?keywords=laptop&qid=1670191222&sr=8-58-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwMjkxMDU5MlkwNjVGVUNKTUFSWSZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"LG Gram 14 Inch Laptop with 16:10 WUXGA (1920 x 1200) IPS Anti-Glare Display, 999g Ultra-Light, 14Z90Q-K.AA75A9, i7-1260P | 16GB RAM | 512GB RAM, Obsidian Black"
"Thursday, December 22",$47.24,https://www.amazon.ca/WHITEDUCK-Messenger-Bag-Multi-Shoulder-Crossbody/dp/B09K45LWK9/ref=sr_1_60_sspa?keywords=laptop&qid=1670191222&sr=8-60-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwMjAxNzc1MUgwUExXSk1FRVRZNSZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,WHITEDUCK Canvas Messenger Bag-Multi pocket Cotton Canvas Shoulder Crossbody Sling Vintage Military School Laptop Bag Satchel
"Wednesday, December 14",$209.99,https://www.amazon.ca/UBANT-Messenger-Briefcase-Portfolio-Crossbody/dp/B094HQNDBN/ref=sr_1_59_sspa?keywords=laptop&qid=1670191222&sr=8-59-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwNjY2NTEzM0VUM1FZVUQyU0FSRSZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,UBANT Leather Messenger Bag for Men 17.3 Inch Laptop Briefcase Full Grain Leather Business Travel Computer Office Bag
December 12 - 13,$249.00,https://www.amazon.ca/BR1100CKA-CES1-CA-Anti-Glare-Display-Processor-Durability/dp/B09HN4WKY9/ref=sr_1_38?keywords=laptop&qid=1670191222&sr=8-38,"ASUS BR1100 Laptop, BR1100CKA-CES1-CA, 11.6"" HD Anti-Glare Display, Intel Celeron N4500 Processor, 4GB RAM, 128GB Storage, MIL-STD 810H Durability, TPM 2.0, Windows 10 Pro, Star Grey"
"Tuesday, December 13","$1,972.65",https://www.amazon.ca/Apple-MacBook-Chip-13-inch-512GB/dp/B08N5M9XBS/ref=sr_1_57_sspa?keywords=laptop&qid=1670191222&sr=8-57-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwODM5MTgyVEFUS0FDSzM1RlhSJndpZGdldE5hbWU9c3BfYnRmJmFjdGlvbj1jbGlja1JlZGlyZWN0JmRvTm90TG9nQ2xpY2s9dHJ1ZQ==,"2020 Apple MacBook Air Laptop: Apple M1 Chip, 13” Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Gold"
December 7 - 9,$175.00,https://www.amazon.ca/Chromebook-Anti-Glare-NanoEdge-Processor-C523NA-BCLN6/dp/B08CK4YW3H/ref=sr_1_37?keywords=laptop&qid=1670191222&sr=8-37,"ASUS Chromebook Laptop- 15.6"" HD Anti-Glare NanoEdge Display, Intel Dual Core Celeron N3350 Processor, 4GB RAM, 64GB eMMC, 180 Degree Hinge, Chrome OS- C523NA-BCLN6 Silver (Renewed)"
"Monday, December 12",$399.00,https://www.amazon.ca/Acer-Pentium-Windows-Manufacturer-Warranty/dp/B0BKJYPVKX/ref=sr_1_104?keywords=laptop&qid=1670191216&sr=8-104,"Acer Aspire 3 Laptop 15.6"" Full HD Screen | Intel Pentium Silver N6000/256GB SSD/8GB RAM/Windows 11 Home(1 yr Manufacturer Warranty) (Renewed)"
"Tuesday, December 13","$1,972.65",https://www.amazon.ca/Apple-MacBook-Chip-13-inch-512GB/dp/B08N5M9XBS/ref=sr_1_106_sspa?keywords=laptop&qid=1670191216&sr=8-106-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyWThFSkFMTDM1N0lYJmVuY3J5cHRlZElkPUEwNjkwMTgxM1c1RUI3NTU5MVImZW5jcnlwdGVkQWRJZD1BMDgzOTE4MlRBVEtBQ0szNUZYUiZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2020 Apple MacBook Air Laptop: Apple M1 Chip, 13” Retina Display, 8GB RAM, 512GB SSD Storage, Backlit Keyboard, FaceTime HD Camera, Touch ID. Works with iPhone/iPad; Gold"
"Tuesday, December 13","$1,699.99",https://www.amazon.ca/Apple-MacBook-Chip-13-inch-256GB/dp/B08N5N6RSS/ref=sr_1_107_sspa?keywords=laptop&qid=1670191216&sr=8-107-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyWThFSkFMTDM1N0lYJmVuY3J5cHRlZElkPUEwNjkwMTgxM1c1RUI3NTU5MVImZW5jcnlwdGVkQWRJZD1BMDgzNzU4NjNWUTFDRVMwN0g2Q0Mmd2lkZ2V0TmFtZT1zcF9idGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl,"2020 Apple MacBook Pro with Apple M1 Chip (13-inch, 8GB RAM, 256GB SSD Storage) - Space Gray"
Out of Stock,Out of Stock,https://www.amazon.ca/Acer-A115-31-Processor-Windows-Renewed/dp/B086JG8PRV/ref=sr_1_36?keywords=laptop&qid=1670191222&sr=8-36,Acer Aspire 1 A115-31 Slim Laptop Intel Processor N4000 4GB DDR4 64GB eMMC 15.6in HD LED Windows 10 in S Mode HDMI Webcam (Renewed)
"Tuesday, December 13","$1,599.99",https://www.amazon.ca/LG-Gram-Inch-Laptop-14Z90Q-K-AA75A9/dp/B09YKL3V5P/ref=sr_1_105_sspa?keywords=laptop&qid=1670191216&sr=8-105-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEyWThFSkFMTDM1N0lYJmVuY3J5cHRlZElkPUEwNjkwMTgxM1c1RUI3NTU5MVImZW5jcnlwdGVkQWRJZD1BMDI5MTA1OTJZMDY1RlVDSk1BUlkmd2lkZ2V0TmFtZT1zcF9idGYmYWN0aW9uPWNsaWNrUmVkaXJlY3QmZG9Ob3RMb2dDbGljaz10cnVl,"LG Gram 14 Inch Laptop with 16:10 WUXGA (1920 x 1200) IPS Anti-Glare Display, 999g Ultra-Light, 14Z90Q-K.AA75A9, i7-1260P | 16GB RAM | 512GB RAM, Obsidian Black"
"Tuesday, December 13",$210.00,https://www.amazon.ca/Acer-Chromebook-Sliver-Slim-Light-ComfyView-Manufacturer/dp/B096YGRZX1/ref=sr_1_103?keywords=laptop&qid=1670191216&sr=8-103,"Acer Chromebook/Sliver-Slim-Light/15.6"" HD ComfyView Screen/Intel Dual Core N4020 Processor /4G DDR4 RAM/64G eMMC/ Numeric Keypad /USB 3.1/USB-C/INTEL UHD 600 GRAPHIC/WIFI AC/Bluetooth 5.0/Wide View HD CAM Long Battery Life! One Year Manufacturer Warranty (Renewed)"
"Tuesday, December 20",$159.00,https://www.amazon.ca/Acer-Chromebook-chromebook-Manufacture-Warranty/dp/B09P1XPX6F/ref=sr_1_97?keywords=laptop&qid=1670191216&sr=8-97,"Acer Chromebook 311 11.6"" chromebook ARM Cortex A73 CPU / 4G RAM / 32G eMMc (1 yr Manufacture Warranty) (Renewed)"
"Wednesday, December 14",$548.00,https://www.amazon.ca/Microsoft-Surface-Laptop-Touch-Screen-Platinum/dp/B081ZJ87H9/ref=sr_1_96?keywords=laptop&qid=1670191216&sr=8-96,Microsoft Surface Laptop 3 15-inch Touch AMD Ryzen 5 8GB 256GB (Renewed)
"Tuesday, December 13",$109.00,https://www.amazon.ca/Acer-NX-G14AA-001-C810-T7ZT-13-3-Inch-Renewed/dp/B07WWTXDSF/ref=sr_1_29?keywords=laptop&qid=1670191222&sr=8-29,Acer C810 NX.G14AA.001; C810-T7ZT 13.3-Inch Laptop (Renewed)
December 8 - 12,$245.00,https://www.amazon.ca/Lenovo-ThinkPad-i5-6300U-Windows-Renewed/dp/B07MVKHX3F/ref=sr_1_53?keywords=laptop&qid=1670191213&sr=8-53,"Lenovo ThinkPad T460 14 inches Laptop, Core i5-6300U 2.4GHz, 8GB RAM, 240GB Solid State Drive, Windows 10 Pro 64bit (Renewed)"
"Tuesday, December 13",$189.99,https://www.amazon.ca/Lenovo-100e-2nd-11-6-Laptop/dp/B0BDPPMJ8D/ref=sr_1_30?keywords=laptop&qid=1670191222&sr=8-30,"Lenovo 100e 2nd Gen 11.6"" HD Laptop - Intel Celeron N4020, 4GB RAM, 64GB eMMC, Windows 10 Pro N- Black (81M80035US)"
"Tuesday, December 13",$887.89,https://www.amazon.ca/Acer-AN515-55-53E5-Intel-i5-10300H-Laptop/dp/B092YHJGMN/ref=sr_1_52?keywords=laptop&qid=1670191213&sr=8-52,Acer Nitro 5 AN515-55-53E5 Gaming Laptop | Intel Core i5-10300H | NVIDIA GeForce RTX 3050 Laptop GPU | 15.6 inch FHD 144Hz IPS Display | 8GB DDR4 | 256GB NVMe SSD | Intel Wi-Fi 6 | Backlit Keyboard
"Thursday, December 22",$47.24,https://www.amazon.ca/WHITEDUCK-Messenger-Bag-Multi-Shoulder-Crossbody/dp/B09K45LWK9/ref=sr_1_60_sspa?keywords=laptop&qid=1670191213&sr=8-60-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUExTk1GTko0VU45QlhVJmVuY3J5cHRlZElkPUEwODM3ODUxMUdaOU9LWTJETFNDRCZlbmNyeXB0ZWRBZElkPUEwMjAxNzc1MUgwUExXSk1FRVRZNSZ3aWRnZXROYW1lPXNwX2J0ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,WHITEDUCK Canvas Messenger Bag-Multi pocket Cotton Canvas Shoulder Crossbody Sling Vintage Military School Laptop Bag Satchel
"Monday, December 12",$649.98,https://www.amazon.ca/Dell-Inspiron-15-3511-Laptop/dp/B09S4PMDKT/ref=sr_1_95?keywords=laptop&qid=1670191216&sr=8-95,"Dell Inspiron 15 3511 15.6"" FHD Laptop - Intel Core i5-1035G1, 8GB RAM, 256GB SSD, Windows 11 Home - Carbon Black"
"Tuesday, December 13",$369.99,https://www.amazon.ca/Acer-Celeron-A115-32-C8YB-Subscription-Microsoft/dp/B0BH4ZLJCF/ref=sr_1_28?keywords=laptop&qid=1670191222&sr=8-28,"Acer 15.6"" FHD Intel Celeron N4500 Laptop A115-32-C8YB, Includes 1-Year Subscription to Microsoft 365"
"Wednesday, December 14",$439.99,https://www.amazon.ca/ALLDOCUBE-Quad-core-1920x1080-Microphone-10000mAh/dp/B0BLVDYNGJ/ref=sr_1_51?keywords=laptop&qid=1670191213&sr=8-51,"ALLDOCUBE GT Book 15 Laptop 15.6 Inch, Windows 11 System Intel Celeron N5100 Quad-core Chip, 12GB RAM+256GB SSD, FHD IPS 1920x1080 Display, Dual Microphone & Speaker, 2.4G+5G WiFi, 10000mAh Battery"
"Tuesday, December 13",$599.00,https://www.amazon.ca/Acer-i5-1135G7-Graphics-Fingerprint-Manufacturer/dp/B0BFC2J6F1/ref=sr_1_50?keywords=laptop&qid=1670191213&sr=8-50,"Acer Aspire 5 Laptop 15.6"" Full HD Display, 11th Gen Intel i5-1135G7 CPU, Intel Iris Xe Graphics, 8GB RAM, 512GB SSD, Backlit Keyboard, Fingerprint Reader, Windows 11 Home, 1 yr Manufacturer Warranty (Renewed)"
December 12 - 20,$225.00,https://www.amazon.ca/Dell-Latitude-3340-Red-Laptop/dp/B09NF578XS/ref=sr_1_94?keywords=laptop&qid=1670191216&sr=8-94,"Dell Latitude 3340 Red 13.3"" LED Laptop - Intel Core i5-4th gen, 8GB DDR3, 128GB SSD, Webcam, WiFi, HDMI Output, Windows 10 Pro 64Bit - Renewed…"
"Monday, December 12",$413.80,https://www.amazon.ca/Lenovo-IdeaPad-Touchscreen-Microsoft-Personal/dp/B0BG8WB426/ref=sr_1_27?keywords=laptop&qid=1670191222&sr=8-27,"Lenovo IdeaPad Duet 3i 10.3"" Touchscreen Intel Celeron N4020, 2-in-1 Laptop, Windows 11 Home S Mode + Includes 1-Year Microsoft 365 Personal - 82AT00KJCC"
"Tuesday, December 13",$699.99,https://www.amazon.ca/Lenovo-ThinkBook-FHD-Laptop-21DK000UUS/dp/B0BL89RS4M/ref=sr_1_49?keywords=laptop&qid=1670191213&sr=8-49,"Lenovo ThinkBook 14 G4 14"" FHD Laptop - AMD Ryzen 5 5625U, 8GB RAM, 256GB SSD, Windows 11 Pro - Mineral Gray (21DK000UUS)"
"Monday, December 12",$335.00,https://www.amazon.ca/Acer-Light-Weight-Pentium-Manufacturer-Warranty/dp/B0BC2CLFWH/ref=sr_1_93?keywords=laptop&qid=1670191216&sr=8-93,"Acer Aspire 3 Light-Weight 14"" Laptop (Intel Pentium N6000/128GB SSD/8GB RAM/Windows 11 S)(1 yr Manufacturer Warranty) (Renewed)"
"Monday, December 12",$489.00,https://www.amazon.ca/Acer-i5-1135G7-Graphics-Fingerprint-Manufacture/dp/B09LRDVYWC/ref=sr_1_26?keywords=laptop&qid=1670191222&sr=8-26,"ACER Aspire 5 A515-56, 15.6'' Full HD Display, 11th Gen Intel Core i5-1135G7, Intel Iris Xe Graphics, 8GB DDR4, 512GB NVMe SSD, WiFi 6, Fingerprint Reader, 1 yr Manufacture (Renewed)"
"Tuesday, December 13","$2,199.00",https://www.amazon.ca/MSI-12UGK-470CA-Gaming-i9-12900H-RTX3070/dp/B09WCSP4X2/ref=sr_1_92?keywords=laptop&qid=1670191216&sr=8-92,"MSI Pulse GL66 12UGK-470CA 15.6"" 240Hz FHD Gaming Laptop Intel Core i9-12900H RTX3070 16GB 512GB NVMe SSD Win11"
December 9 - 16,$479.00,https://www.amazon.ca/Lenovo-ThinkPad-Quad-Core-Fingerprint-Thunderbolt/dp/B0832JFM9G/ref=sr_1_25?keywords=laptop&qid=1670191222&sr=8-25,"Lenovo ThinkPad T480 14-inch HD Business Laptop (Intel 8th Gen Quad-Core i5-8250U, 16GB DDR4 RAM, Toshiba 256GB PCIe NVMe 2242 M.2 SSD) Fingerprint, Thunderbolt 3 Type-C, WiFi, Windows 10 Pro (Renewed)"
Out of Stock,Out of Stock,https://www.amazon.ca/HP-Chromebook-x360-14-Touch-N4000-4GB/dp/B0812267LL/ref=sr_1_90?keywords=laptop&qid=1670191216&sr=8-90,"HP Chromebook x360-14"" HD Touch - Celeron N4000-4GB - 32GB eMMC - Silver White"
"Tuesday, December 13",$499.99,https://www.amazon.ca/Acer-A515-56-36UT-Display-i3-1115G4-Processor/dp/B08VKT45K4/ref=sr_1_48?keywords=laptop&qid=1670191213&sr=8-48,"Acer Aspire 5 A515-56-36UT Slim Laptop | 15.6"" Full HD Display | 11th Gen Intel Core i3-1115G4 Processor | 4GB DDR4 | 128GB NVMe SSD | WiFi 6 | Amazon Alexa | Windows 10 Home (S Mode)"
"Tuesday, December 13","$1,499.00",https://www.amazon.ca/2022-Apple-MacBook-Laptop-chip/dp/B0B3C57XLR/ref=sr_1_89?keywords=laptop&qid=1670191216&sr=8-89,"2022 Apple MacBook Pro Laptop with M2 chip: 13-inch Retina Display, 8GB RAM, 256GB ​​​​​​​SSD ​​​​​​​Storage, Backlit Keyboard, FaceTime HD Camera. Works with iPhone and iPad; Space Grey; English"
"Tuesday, December 13","$1,129.99",https://www.amazon.ca/Samsung-Galaxy-AMOLED-Touchscreen-Convertible/dp/B09FYQ8JWQ/ref=sr_1_91?keywords=laptop&qid=1670191216&sr=8-91,"Samsung Galaxy Book Pro 360 15.6"" AMOLED Touchscreen Convertible Laptop with S-Pen - Intel i5, 8GB DDR4, 512GB SSD, Windows 11 Home"
"Monday, December 12",$808.98,https://www.amazon.ca/HP-15-ef2020ca-Processor-Graphics-Windows/dp/B0983Q7VN5/ref=sr_1_46?keywords=laptop&qid=1670191213&sr=8-46,"HP Laptop 15-ef2020ca, AMD Ryzen 5 5500U Processor, AMD Radeon Graphics, 8GB RAM, 512 GB SSD, Windows 10 Home (2021, Natural Silver)"
"Wednesday, December 14",$439.00,https://www.amazon.ca/Microsoft-Surface-Laptop-Touchscreen-Renewed/dp/B08SJ5WMTK/ref=sr_1_45?keywords=laptop&qid=1670191213&sr=8-45,Microsoft Surface Laptop Go 12.4in Touchscreen Intel i5 (Renewed)
"Wednesday, December 14",$807.99,https://www.amazon.ca/Ultra-Slim-i5-1135G7-NumberPad-Thunderbolt-UX325EA-DS59-CA/dp/B09S3WNYWR/ref=sr_1_88?keywords=laptop&qid=1670191216&sr=8-88,"ASUS ZenBook 13 Ultra-Slim Laptop, 13.3” OLED FHD NanoEdge, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, NumberPad, Thunderbolt 4, Wi-Fi 6, Windows 11 Home, UX325EA-DS59-CA"
"Tuesday, December 13","$1,449.99",https://www.amazon.ca/2022-Apple-MacBook-Laptop-chip/dp/B0B3C2R8MP/ref=sr_1_24_sspa?keywords=laptop&qid=1670191222&sr=8-24-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwMzg2NjAxMjNCODlWUjlaNUYxUCZ3aWRnZXROYW1lPXNwX210ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2022 Apple MacBook Air Laptop with M2 chip: 13.6-inch Liquid Retina Display, 8GB RAM, 256GB SSD Storage, Backlit Keyboard, 1080p FaceTime HD Camera. Works with iPhone and iPad; Space Grey; English"
"Tuesday, December 13","$1,899.00",https://www.amazon.ca/Display-GeForce-Keyboard-Windows-G513RM-AS71-CA/dp/B09V6VTGYG/ref=sr_1_44?keywords=laptop&qid=1670191213&sr=8-44,"ASUS ROG Strix G15 (2022) Gaming Laptop, 15.6” 165Hz IPS Type WQHD Display, NVIDIA GeForce RTX 3060, AMD Ryzen 7 6800H, 16GB DDR5, 1TB PCIe SSD, RGB Keyboard, Windows 11 Home, G513RM-AS71-CA"
December 9 - 16,$379.99,https://www.amazon.ca/HP-EliteBook-Display-i5-6300U-Windows/dp/B07WJVPGYP/ref=sr_1_87?keywords=laptop&qid=1670191216&sr=8-87,"HP EliteBook 840 G3 Laptop 14in HD Display, Intel Core i5-6200U 2.4Ghz, 256GB SSD, 16GB DDR4 RAM, Webcam, WiFi, Windows 10 Pro (Renewed)"
"Tuesday, December 13","$2,499.00",https://www.amazon.ca/Apple-MacBook-14-inch-8%E2%80%91core-14%E2%80%91core/dp/B09JQSLL92/ref=sr_1_22_sspa?keywords=laptop&qid=1670191222&sr=8-22-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwODM4NzU4M0ZUMENZVlZVTExXQyZ3aWRnZXROYW1lPXNwX210ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"2021 Apple MacBook Pro (14-inch, Apple M1 Pro chip with 8‑core CPU and 14‑core GPU, 16GB RAM, 512GB SSD) - Space Grey - English"
December 7 - 8,$207.67,https://www.amazon.ca/Chromebook-Celeron-N4020-Emmc32gb-Intel/dp/B08766YRQP/ref=sr_1_20?keywords=laptop&qid=1670191222&sr=8-20,"Acer Chromebook 311 11.6"" HD Intel Celeron N4020 - C733-C5AS"
"Tuesday, December 13","$1,449.99",https://www.amazon.ca/LG-gram-Inch-Laptop-17Z90Q-K-AR55A9/dp/B09YKH2MZR/ref=sr_1_23_sspa?keywords=laptop&qid=1670191222&sr=8-23-spons&psc=1&spLa=ZW5jcnlwdGVkUXVhbGlmaWVyPUEzNjhJUkxRSVJNMEY5JmVuY3J5cHRlZElkPUEwMDg1NzkxM0lJQ1FHTEJBRDgzVSZlbmNyeXB0ZWRBZElkPUEwMjkxMDgzM1ZUWTNNSlJTREZQMCZ3aWRnZXROYW1lPXNwX210ZiZhY3Rpb249Y2xpY2tSZWRpcmVjdCZkb05vdExvZ0NsaWNrPXRydWU=,"LG gram 17 Inch Laptop with 16:10 WQXGA (2560 x 1600) IPS Anti-Glare Display, 17Z90Q-K.AR55A9, i5-1240P | 8GB RAM | 512GB SSD, Obsidian Black"
